Experiment	sample_id	study	project_id	condition_id	rep_id	contact	creator	run_date	Strain Description	Strain	Base Media	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Temperature (C)	pH	Antibiotic for selection	Culture Type	Growth Rate (1/hr)	Evolved Sample	Isolate Type	Sequencing Machine	Additional Details	Biological Replicates	DOI	GEO	Published	SRX	Run	LibraryLayout	Platform
ecoli_00452	pdhr_ale__pdhR-15_51__2	pdhR-ALE	pdhr_ale	pdhR-15_51	2	Amitesh Anand	Amitesh Anand	11/6/19	Escherichia coli EEP_pdhR-15.51.1.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.95	Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00453	pdhr_ale__pdhR-16_49__1	pdhR-ALE	pdhr_ale	pdhR-16_49	1	Amitesh Anand	Amitesh Anand	11/6/19	Escherichia coli EEP_pdhR-16.49.1.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.95	Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00454	pdhr_ale__pdhR-16_49__2	pdhR-ALE	pdhr_ale	pdhR-16_49	2	Amitesh Anand	Amitesh Anand	11/6/19	Escherichia coli EEP_pdhR-16.49.1.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.95	Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00455	tcs__del_atoC_LiAcet__1	Two Component Systems	tcs	del_atoC_LiAcet	1	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655 del_atoC	MG1655	M9	glucose(4)	NH4Cl(1)	O2		Acetoacetate/LiCl(10mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00456	tcs__del_atoC_LiAcet__2	Two Component Systems	tcs	del_atoC_LiAcet	2	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655 del_atoC	MG1655	M9	glucose(4)	NH4Cl(1)	O2		Acetoacetate/LiCl(10mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00457	tcs__del_atoC_LiCl__1	Two Component Systems	tcs	del_atoC_LiCl	1	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655 del_atoC	MG1655	M9	glucose(4)	NH4Cl(1)	O2		LiCl(10mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00458	tcs__del_atoC_LiCl__2	Two Component Systems	tcs	del_atoC_LiCl	2	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655 del_atoC	MG1655	M9	glucose(4)	NH4Cl(1)	O2		LiCl(10mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00459	tcs__del_atoC_m9__1	Two Component Systems	tcs	del_atoC_m9	1	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655 del_atoC	MG1655	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00460	tcs__del_atoC_m9__2	Two Component Systems	tcs	del_atoC_m9	2	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655 del_atoC	MG1655	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00461	tcs__del_baeR_etoh__1	Two Component Systems	tcs	del_baeR_etoh	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_baeR	MG1655	LB			O2		Ethanol(5%w/v)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00462	tcs__del_baeR_etoh__2	Two Component Systems	tcs	del_baeR_etoh	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_baeR	MG1655	LB			O2		Ethanol(5%w/v)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00463	tcs__del_baeR_lb__1	Two Component Systems	tcs	del_baeR_lb	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_baeR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00464	tcs__del_baeR_lb__2	Two Component Systems	tcs	del_baeR_lb	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_baeR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00465	tcs__del_btsR_01xlb__1	Two Component Systems	tcs	del_btsR_01xlb	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_btsR	MG1655	01xLB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00466	tcs__del_btsR_01xlb__2	Two Component Systems	tcs	del_btsR_01xlb	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_btsR	MG1655	01xLB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00467	tcs__del_btsR_lb__1	Two Component Systems	tcs	del_btsR_lb	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_btsR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00468	tcs__del_btsR_lb__2	Two Component Systems	tcs	del_btsR_lb	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_btsR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00469	tcs__del_btsR_pyruvate__1	Two Component Systems	tcs	del_btsR_pyruvate	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_btsR	MG1655	01xLB			O2		Pyruvate(100uM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00470	tcs__del_btsR_pyruvate__2	Two Component Systems	tcs	del_btsR_pyruvate	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_btsR	MG1655	01xLB			O2		Pyruvate(100uM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00471	tcs__del_cpxR_etoh__1	Two Component Systems	tcs	del_cpxR_etoh	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_cpxR	MG1655	LB			O2		Ethanol(5%w/v)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00472	tcs__del_cpxR_etoh__2	Two Component Systems	tcs	del_cpxR_etoh	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_cpxR	MG1655	LB			O2		Ethanol(5%w/v)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00473	tcs__del_cpxR_lb__1	Two Component Systems	tcs	del_cpxR_lb	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_cpxR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00474	tcs__del_cpxR_lb__2	Two Component Systems	tcs	del_cpxR_lb	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_cpxR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00475	tcs__del_cusR_CuSO4__1	Two Component Systems	tcs	del_cusR_CuSO4	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_cusR	MG1655	LB			O2		CuSO4(0.5mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00476	tcs__del_cusR_CuSO4__2	Two Component Systems	tcs	del_cusR_CuSO4	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_cusR	MG1655	LB			O2		CuSO4(0.5mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00477	tcs__del_cusR_lb__1	Two Component Systems	tcs	del_cusR_lb	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_cusR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00478	tcs__del_cusR_lb__2	Two Component Systems	tcs	del_cusR_lb	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_cusR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00479	tcs__del_kdpE_01-kcl__1	Two Component Systems	tcs	del_kdpE_01-kcl	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_kdpE	MG1655	TMA	glucose(4)	NH4Cl(0.535)	O2		KCl(0.1mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00480	tcs__del_kdpE_01-kcl__2	Two Component Systems	tcs	del_kdpE_01-kcl	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_kdpE	MG1655	TMA	glucose(4)	NH4Cl(0.535)	O2		KCl(0.1mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00481	tcs__del_kdpE_115-kcl__1	Two Component Systems	tcs	del_kdpE_115-kcl	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_kdpE	MG1655	TMA	glucose(4)	NH4Cl(0.535)	O2		KCl(115mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00482	tcs__del_kdpE_115-kcl__2	Two Component Systems	tcs	del_kdpE_115-kcl	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_kdpE	MG1655	TMA	glucose(4)	NH4Cl(0.535)	O2		KCl(115mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00483	tcs__del_phoB_m9__1	Two Component Systems	tcs	del_phoB_m9	1	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655 del_phoB	MG1655	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00484	tcs__del_phoB_m9__2	Two Component Systems	tcs	del_phoB_m9	2	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655 del_phoB	MG1655	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00485	tcs__del_phoB_m9p__1	Two Component Systems	tcs	del_phoB_m9p	1	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655 del_phoB	MG1655	M9P	glucose(4)	NH4Cl(1)	O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00486	tcs__del_phoB_m9p__2	Two Component Systems	tcs	del_phoB_m9p	2	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655 del_phoB	MG1655	M9P	glucose(4)	NH4Cl(1)	O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00487	tcs__del_rcsB_etoh__1	Two Component Systems	tcs	del_rcsB_etoh	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_rcsB	MG1655	LB			O2		Ethanol(5%w/v)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00488	tcs__del_rcsB_etoh__2	Two Component Systems	tcs	del_rcsB_etoh	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_rcsB	MG1655	LB			O2		Ethanol(5%w/v)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00489	tcs__del_rcsB_lb__1	Two Component Systems	tcs	del_rcsB_lb	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_rcsB	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00490	tcs__del_rcsB_lb__2	Two Component Systems	tcs	del_rcsB_lb	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655 del_rcsB	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00491	tcs__del_zraR_lb__1	Two Component Systems	tcs	del_zraR_lb	1	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655 del_zraR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00492	tcs__del_zraR_lb__2	Two Component Systems	tcs	del_zraR_lb	2	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655 del_zraR	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00493	tcs__del_zraR_zncl2__1	Two Component Systems	tcs	del_zraR_zncl2	1	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655 del_zraR	MG1655	LB			O2		ZnCl2(1mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00494	tcs__del_zraR_zncl2__2	Two Component Systems	tcs	del_zraR_zncl2	2	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655 del_zraR	MG1655	LB			O2		ZnCl2(1mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00495	tcs__wt_01-kcl__1	Two Component Systems	tcs	wt_01-kcl	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	TMA	glucose(4)	NH4Cl(0.535)	O2		KCl(0.1mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00496	tcs__wt_01-kcl__2	Two Component Systems	tcs	wt_01-kcl	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	TMA	glucose(4)	NH4Cl(0.535)	O2		KCl(0.1mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00497	tcs__wt_01xlb__1	Two Component Systems	tcs	wt_01xlb	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	01xLB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00498	tcs__wt_01xlb__2	Two Component Systems	tcs	wt_01xlb	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	01xLB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00499	tcs__wt_115-kcl__1	Two Component Systems	tcs	wt_115-kcl	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	TMA	glucose(4)	NH4Cl(0.535)	O2		KCl(115mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00500	tcs__wt_115-kcl__2	Two Component Systems	tcs	wt_115-kcl	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	TMA	glucose(4)	NH4Cl(0.535)	O2		KCl(115mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00501	tcs__wt_CuSO4__1	Two Component Systems	tcs	wt_CuSO4	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	LB			O2		CuSO4(0.5mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00502	tcs__wt_CuSO4__2	Two Component Systems	tcs	wt_CuSO4	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	LB			O2		CuSO4(0.5mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00503	tcs__wt_etoh__1	Two Component Systems	tcs	wt_etoh	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	LB			O2		Ethanol(5%w/v)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00504	tcs__wt_etoh__2	Two Component Systems	tcs	wt_etoh	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	LB			O2		Ethanol(5%w/v)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00505	tcs__wt_lb__1	Two Component Systems	tcs	wt_lb	1	Katherine Decker	Julia Kleinmanns	8/29/19	Escherichia coli K-12 MG1655	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00506	tcs__wt_lb__2	Two Component Systems	tcs	wt_lb	2	Katherine Decker	Julia Kleinmanns	8/29/19	Escherichia coli K-12 MG1655	MG1655	LB			O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00507	tcs__wt_LiAcet__1	Two Component Systems	tcs	wt_LiAcet	1	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655	MG1655	M9	glucose(4)	NH4Cl(1)	O2		Acetoacetate/LiCl(10mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00508	tcs__wt_LiAcet__2	Two Component Systems	tcs	wt_LiAcet	2	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655	MG1655	M9	glucose(4)	NH4Cl(1)	O2		Acetoacetate/LiCl(10mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00509	tcs__wt_LiCl__1	Two Component Systems	tcs	wt_LiCl	1	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655	MG1655	M9	glucose(4)	NH4Cl(1)	O2		LiCl(10mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00510	tcs__wt_LiCl__2	Two Component Systems	tcs	wt_LiCl	2	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655	MG1655	M9	glucose(4)	NH4Cl(1)	O2		LiCl(10mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00511	tcs__wt_m9p__1	Two Component Systems	tcs	wt_m9p	1	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655	MG1655	M9P	glucose(4)	NH4Cl(1)	O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00512	tcs__wt_m9p__2	Two Component Systems	tcs	wt_m9p	2	Katherine Decker	Julia Kleinmanns	9/20/19	Escherichia coli K-12 MG1655	MG1655	M9P	glucose(4)	NH4Cl(1)	O2			37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00513	tcs__wt_pyr__1	Two Component Systems	tcs	wt_pyr	1	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	01xLB			O2		Pyruvate(100uM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00514	tcs__wt_pyr__2	Two Component Systems	tcs	wt_pyr	2	Katherine Decker	Julia Kleinmanns	6/27/19	Escherichia coli K-12 MG1655	MG1655	01xLB			O2		Pyruvate(100uM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00515	tcs__wt_zncl2__1	Two Component Systems	tcs	wt_zncl2	1	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655	MG1655	LB			O2		ZnCl2(1mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00516	tcs__wt_zncl2__2	Two Component Systems	tcs	wt_zncl2	2	Katherine Decker	Julia Kleinmanns	9/23/19	Escherichia coli K-12 MG1655	MG1655	LB			O2		ZnCl2(1mM)	37	7		Batch		No				2			0			PAIRED	ILLUMINA
ecoli_00517	ros_tale__1_112_0pq__1	ROS TALE	ros_tale	1_112_0pq	1	Kevin Rychel	Justin Tan	8/26/19	Escherichia Coli ERS.1.112	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00518	ros_tale__1_112_0pq__2	ROS TALE	ros_tale	1_112_0pq	2	Kevin Rychel	Justin Tan	8/26/19	Escherichia Coli ERS.1.112	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00519	ros_tale__1_112_250pq__1	ROS TALE	ros_tale	1_112_250pq	1	Kevin Rychel	Justin Tan	8/26/19	Escherichia Coli ERS.1.112	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00520	ros_tale__1_112_250pq__2	ROS TALE	ros_tale	1_112_250pq	2	Kevin Rychel	Justin Tan	8/26/19	Escherichia Coli ERS.1.112	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00521	ros_tale__1_112_750pq__1	ROS TALE	ros_tale	1_112_750pq	1	Kevin Rychel	Justin Tan	9/5/19	Escherichia Coli ERS.1.112	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)	37	7		Batch		Endpoint	Clonal	NextSeq		3			0			PAIRED	ILLUMINA
ecoli_00522	ros_tale__1_112_750pq__2	ROS TALE	ros_tale	1_112_750pq	2	Kevin Rychel	Justin Tan	1/21/20	Escherichia Coli ERS.1.112	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)	37	7		Batch		Endpoint	Clonal	NextSeq		3			0			PAIRED	ILLUMINA
ecoli_00523	ros_tale__1_112_750pq__3	ROS TALE	ros_tale	1_112_750pq	3	Kevin Rychel	Justin Tan	1/21/20	Escherichia Coli ERS.1.112	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)	37	7		Batch		Endpoint	Clonal	NextSeq		3			0			PAIRED	ILLUMINA
ecoli_00524	ros_tale__3_76_0pq__1	ROS TALE	ros_tale	3_76_0pq	1	Kevin Rychel	Justin Tan	1/16/20	Escherichia Coli ERS.3.76	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NovaSeq		4			0			PAIRED	ILLUMINA
ecoli_00525	ros_tale__3_76_0pq__2	ROS TALE	ros_tale	3_76_0pq	2	Kevin Rychel	Justin Tan	1/16/20	Escherichia Coli ERS.3.76	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NovaSeq		4			0			PAIRED	ILLUMINA
ecoli_00526	ros_tale__3_76_0pq__3	ROS TALE	ros_tale	3_76_0pq	3	Kevin Rychel	Justin Tan	1/16/20	Escherichia Coli ERS.3.76	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NovaSeq	Spacer development test	4			0			PAIRED	ILLUMINA
ecoli_00527	ros_tale__3_76_0pq__4	ROS TALE	ros_tale	3_76_0pq	4	Kevin Rychel	Justin Tan	1/16/20	Escherichia Coli ERS.3.76	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NovaSeq	Spacer development test	4			0			PAIRED	ILLUMINA
ecoli_00528	ros_tale__3_76_250pq__1	ROS TALE	ros_tale	3_76_250pq	1	Kevin Rychel	Justin Tan	8/26/19	Escherichia Coli ERS.3.76	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00529	ros_tale__3_76_250pq__2	ROS TALE	ros_tale	3_76_250pq	2	Kevin Rychel	Justin Tan	8/26/19	Escherichia Coli ERS.3.76	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00530	ros_tale__3_76_750pq__1	ROS TALE	ros_tale	3_76_750pq	1	Kevin Rychel	Justin Tan	8/26/19	Escherichia Coli ERS.3.76	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00531	ros_tale__3_76_750pq__2	ROS TALE	ros_tale	3_76_750pq	2	Kevin Rychel	Justin Tan	8/26/19	Escherichia Coli ERS.3.76	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00532	ros_tale__7_103_0pq__1	ROS TALE	ros_tale	7_103_0pq	1	Kevin Rychel	Justin Tan	9/20/19	Escherichia Coli ERS.7.103	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NextSeq	Spacer development test	4			0			PAIRED	ILLUMINA
ecoli_00533	ros_tale__7_103_0pq__2	ROS TALE	ros_tale	7_103_0pq	2	Kevin Rychel	Justin Tan	9/20/19	Escherichia Coli ERS.7.103	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NextSeq	Spacer development test	4			0			PAIRED	ILLUMINA
ecoli_00534	ros_tale__7_103_0pq__3	ROS TALE	ros_tale	7_103_0pq	3	Kevin Rychel	Justin Tan	1/21/20	Escherichia Coli ERS.7.103	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NextSeq		4			0			PAIRED	ILLUMINA
ecoli_00535	ros_tale__7_103_0pq__4	ROS TALE	ros_tale	7_103_0pq	4	Kevin Rychel	Justin Tan	1/21/20	Escherichia Coli ERS.7.103	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NextSeq		4			0			PAIRED	ILLUMINA
ecoli_00536	ros_tale__7_103_250pq__1	ROS TALE	ros_tale	7_103_250pq	1	Kevin Rychel	Justin Tan	9/20/19	Escherichia Coli ERS.7.103	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00537	ros_tale__7_103_250pq__2	ROS TALE	ros_tale	7_103_250pq	2	Kevin Rychel	Justin Tan	9/20/19	Escherichia Coli ERS.7.103	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00538	ros_tale__7_103_750pq__1	ROS TALE	ros_tale	7_103_750pq	1	Kevin Rychel	Justin Tan	9/20/19	Escherichia Coli ERS.7.103	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00539	ros_tale__7_103_750pq__2	ROS TALE	ros_tale	7_103_750pq	2	Kevin Rychel	Justin Tan	9/20/19	Escherichia Coli ERS.7.103	GMOS	M9	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)	37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00540	ros_tale__9_77_0pq__1	ROS TALE	ros_tale	9_77_0pq	1	Kevin Rychel	Justin Tan	9/20/19	Escherichia Coli ERS.9.77	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
ecoli_00541	ros_tale__9_77_0pq__2	ROS TALE	ros_tale	9_77_0pq	2	Kevin Rychel	Justin Tan	9/20/19	Escherichia Coli ERS.9.77	GMOS	M9	glucose(4)	NH4Cl(1)	O2			37	7		Batch		Endpoint	Clonal	NextSeq		2			0			PAIRED	ILLUMINA
